id,playerID,year,teamName,teamID,league,round,position,games,GS,InnOuts,PO,assists,errors,DP,TP,PB,SB,CS,createdAt,updatedAt
11321,heywaja01,2013,ATL,2013ATL,NL,NLDS2,RF,1,0,6,0,0,0,0,0,,,,,
11322,hollima01,2013,SLN,2013SLN,NL,NLCS,LF,6,6,159,8,0,0,0,0,,,,,
11323,hollima01,2013,SLN,2013SLN,NL,NLDS1,LF,5,5,132,3,0,0,0,0,,,,,
11324,hollima01,2013,SLN,2013SLN,NL,WS,LF,6,6,156,10,0,0,0,0,,,,,
11325,hoovejj01,2013,CIN,2013CIN,NL,NLWC,P,1,0,2,0,0,0,0,0,,,,,
11326,howeljp01,2013,LAN,2013LAN,NL,NLCS,P,4,0,11,0,0,0,0,0,,,,,
11327,howeljp01,2013,LAN,2013LAN,NL,NLDS2,P,3,0,7,0,0,0,0,0,,,,,
11328,hunteto01,2013,DET,2013DET,AL,ALCS,RF,6,6,156,7,0,1,0,0,,,,,
11329,hunteto01,2013,DET,2013DET,AL,ALDS2,RF,5,5,132,12,0,0,0,0,,,,,
11330,iglesjo01,2013,DET,2013DET,AL,ALCS,SS,5,4,108,10,9,2,1,0,,,,,
11331,iglesjo01,2013,DET,2013DET,AL,ALDS2,SS,5,4,108,4,5,0,1,0,,,,,
11332,infanom01,2013,DET,2013DET,AL,ALCS,2B,6,6,156,4,16,0,2,0,,,,,
11333,infanom01,2013,DET,2013DET,AL,ALDS2,2B,5,5,132,3,8,0,0,0,,,,,
11334,jacksau01,2013,DET,2013DET,AL,ALCS,CF,6,6,156,8,0,0,0,0,,,,,
11335,jacksau01,2013,DET,2013DET,AL,ALDS2,CF,5,5,132,8,0,0,0,0,,,,,
11336,janispa01,2013,ATL,2013ATL,NL,NLDS2,2B,1,0,3,0,1,0,0,0,,,,,
11337,janseke01,2013,LAN,2013LAN,NL,NLCS,P,3,0,6,0,0,0,0,0,,,,,
11338,janseke01,2013,LAN,2013LAN,NL,NLDS2,P,3,0,7,0,0,0,0,0,,,,,
11339,jayjo02,2013,SLN,2013SLN,NL,NLCS,CF,6,5,147,12,0,0,0,0,,,,,
11340,jayjo02,2013,SLN,2013SLN,NL,NLDS1,CF,5,5,132,10,0,0,0,0,,,,,
11341,jayjo02,2013,SLN,2013SLN,NL,WS,CF,5,4,123,13,0,0,0,0,,,,,
11342,jennide01,2013,TBA,2013TBA,AL,ALDS1,CF,4,4,102,8,0,0,0,0,,,,,
11343,jennide01,2013,TBA,2013TBA,AL,ALWC,CF,1,1,18,2,0,0,0,0,,,,,
11344,johnsch05,2013,ATL,2013ATL,NL,NLDS2,3B,4,4,102,1,8,0,1,0,,,,,
11345,johnsel02,2013,ATL,2013ATL,NL,NLDS2,2B,4,4,99,9,13,1,4,0,,,,,
11346,joycema01,2013,TBA,2013TBA,AL,ALDS1,LF,3,0,15,0,0,0,0,0,,,,,
11347,joycema01,2013,TBA,2013TBA,AL,ALDS1,RF,1,0,3,0,0,0,0,0,,,,,
11348,kellydo01,2013,DET,2013DET,AL,ALCS,LF,6,1,57,2,0,0,0,0,,,,,
11349,kellydo01,2013,DET,2013DET,AL,ALDS2,LF,3,2,54,5,0,0,0,0,,,,,
11350,kellyjo05,2013,SLN,2013SLN,NL,NLCS,P,2,2,33,2,3,0,0,0,,,,,
11351,kellyjo05,2013,SLN,2013SLN,NL,NLDS1,P,1,1,16,0,1,0,0,0,,,,,
11352,kellyjo05,2013,SLN,2013SLN,NL,WS,P,1,1,16,1,1,0,0,0,,,,,
11353,kershcl01,2013,LAN,2013LAN,NL,NLCS,P,2,2,30,0,0,0,0,0,,,,,
11354,kershcl01,2013,LAN,2013LAN,NL,NLDS2,P,2,2,39,1,2,0,0,0,,,,,
11355,kiermke01,2013,TBA,2013TBA,AL,ALWC,CF,1,0,6,0,0,0,0,0,,,,,
11356,kimbrcr01,2013,ATL,2013ATL,NL,NLDS2,P,1,0,4,0,0,0,0,0,,,,,
11357,kipnija01,2013,CLE,2013CLE,AL,ALWC,2B,1,1,27,1,2,0,1,0,,,,,
11358,kozmape01,2013,SLN,2013SLN,NL,NLCS,SS,6,5,150,7,21,0,5,0,,,,,
11359,kozmape01,2013,SLN,2013SLN,NL,NLDS1,SS,4,3,84,2,9,1,1,0,,,,,
11360,kozmape01,2013,SLN,2013SLN,NL,WS,SS,4,3,87,7,8,2,2,0,,,,,
11361,lackejo01,2013,BOS,2013BOS,AL,ALCS,P,1,1,20,0,0,0,0,0,,,,,
11362,lackejo01,2013,BOS,2013BOS,AL,ALDS1,P,1,1,16,0,1,0,0,0,,,,,
11363,lackejo01,2013,BOS,2013BOS,AL,WS,P,3,2,42,0,0,0,0,0,,,,,
11364,lairdge01,2013,ATL,2013ATL,NL,NLDS2,C,1,0,6,4,1,0,0,0,0,,,,
11365,lecursa01,2013,CIN,2013CIN,NL,NLWC,P,1,0,3,0,0,0,0,0,,,,,
11366,lestejo01,2013,BOS,2013BOS,AL,ALCS,P,2,2,35,0,2,0,1,0,,,,,
11367,lestejo01,2013,BOS,2013BOS,AL,ALDS1,P,1,1,23,0,0,0,0,0,,,,,
11368,lestejo01,2013,BOS,2013BOS,AL,WS,P,2,2,46,0,3,0,1,0,,,,,
11369,liriafr01,2013,PIT,2013PIT,NL,NLDS1,P,1,1,18,0,0,0,0,0,,,,,
11370,liriafr01,2013,PIT,2013PIT,NL,NLWC,P,1,1,21,1,1,0,0,0,,,,,
11371,lobatjo01,2013,TBA,2013TBA,AL,ALDS1,C,4,2,60,20,2,0,0,0,1,,,,
11372,loneyja01,2013,TBA,2013TBA,AL,ALDS1,1B,4,4,99,28,4,0,4,0,,,,,
11373,loneyja01,2013,TBA,2013TBA,AL,ALWC,1B,1,1,27,7,1,0,1,0,,,,,
11374,longoev01,2013,TBA,2013TBA,AL,ALDS1,3B,4,4,102,4,7,0,0,0,,,,,
11375,longoev01,2013,TBA,2013TBA,AL,ALWC,3B,1,1,27,0,2,0,0,0,,,,,
11376,lowrije01,2013,OAK,2013OAK,AL,ALDS2,SS,5,5,132,6,13,0,3,0,,,,,
11377,ludwiry01,2013,CIN,2013CIN,NL,NLWC,LF,1,1,24,1,0,0,0,0,,,,,
11378,lynnla01,2013,SLN,2013SLN,NL,NLCS,P,2,1,22,0,0,0,0,0,,,,,
11379,lynnla01,2013,SLN,2013SLN,NL,NLDS1,P,1,1,13,0,0,0,0,0,,,,,
11380,lynnla01,2013,SLN,2013SLN,NL,WS,P,2,1,17,1,0,0,0,0,,,,,
11381,manesse01,2013,SLN,2013SLN,NL,NLCS,P,3,0,4,0,0,0,0,0,,,,,
11382,manesse01,2013,SLN,2013SLN,NL,NLDS1,P,2,0,4,0,0,0,0,0,,,,,
11383,manesse01,2013,SLN,2013SLN,NL,WS,P,4,0,7,0,0,0,0,0,,,,,
11384,marmoca01,2013,LAN,2013LAN,NL,NLCS,P,2,0,11,0,0,0,0,0,,,,,
11385,marshse01,2013,CIN,2013CIN,NL,NLWC,P,1,0,0,0,0,0,0,0,,,,,
11386,martest01,2013,PIT,2013PIT,NL,NLDS1,LF,5,5,126,8,0,0,0,0,,,,,
11387,martest01,2013,PIT,2013PIT,NL,NLWC,LF,1,1,27,1,0,0,0,0,,,,,
11388,martica04,2013,SLN,2013SLN,NL,NLCS,P,4,0,14,0,1,0,0,0,,,,,
11389,martica04,2013,SLN,2013SLN,NL,NLDS1,P,3,0,6,0,1,0,0,0,,,,,
11390,martica04,2013,SLN,2013SLN,NL,WS,P,5,0,18,0,1,0,0,0,,,,,
11391,martiru01,2013,PIT,2013PIT,NL,NLDS1,C,5,5,126,28,3,0,0,0,0,,,,
11392,martiru01,2013,PIT,2013PIT,NL,NLWC,C,1,1,27,5,1,0,0,0,0,,,,
11393,masteju01,2013,CLE,2013CLE,AL,ALWC,P,1,0,6,0,1,0,0,0,,,,,
11394,mazzavi01,2013,PIT,2013PIT,NL,NLDS1,P,3,0,5,0,0,0,0,0,,,,,
11395,mccanbr01,2013,ATL,2013ATL,NL,NLDS2,C,4,4,96,31,1,0,0,0,0,,,,
11396,mccutan01,2013,PIT,2013PIT,NL,NLDS1,CF,5,5,129,10,0,1,0,0,,,,,
11397,mccutan01,2013,PIT,2013PIT,NL,NLWC,CF,1,1,27,0,0,0,0,0,,,,,
11398,mcgeeja01,2013,TBA,2013TBA,AL,ALDS1,P,3,0,8,0,0,0,0,0,,,,,
11399,mcgeeja01,2013,TBA,2013TBA,AL,ALWC,P,1,0,1,0,0,0,0,0,,,,,
11400,medlekr01,2013,ATL,2013ATL,NL,NLDS2,P,1,1,12,0,0,0,0,0,,,,,
11401,melanma01,2013,PIT,2013PIT,NL,NLDS1,P,4,0,11,1,1,0,1,0,,,,,
11402,mercejo03,2013,PIT,2013PIT,NL,NLDS1,SS,5,1,42,4,7,0,1,0,,,,,
11403,mesorde01,2013,CIN,2013CIN,NL,NLWC,C,1,0,6,1,0,0,0,0,0,,,,
11404,middlwi01,2013,BOS,2013BOS,AL,ALCS,3B,5,4,93,0,10,0,0,0,,,,,
11405,middlwi01,2013,BOS,2013BOS,AL,ALDS1,3B,4,4,105,6,5,0,1,0,,,,,
11406,middlwi01,2013,BOS,2013BOS,AL,WS,3B,1,0,8,0,0,1,0,0,,,,,
11407,millesh01,2013,SLN,2013SLN,NL,NLDS1,P,1,0,3,0,0,0,0,0,,,,,
11408,minormi01,2013,ATL,2013ATL,NL,NLDS2,P,1,1,19,1,1,0,0,0,,,,,
11409,molinjo01,2013,TBA,2013TBA,AL,ALDS1,C,3,2,42,11,0,1,0,0,0,,,,
11410,molinjo01,2013,TBA,2013TBA,AL,ALWC,C,1,1,27,9,0,0,0,0,0,,,,
11411,molinya01,2013,SLN,2013SLN,NL,NLCS,C,6,6,168,50,2,0,1,0,0,,,,
11412,molinya01,2013,SLN,2013SLN,NL,NLDS1,C,5,5,132,37,4,0,0,0,0,,,,
11413,molinya01,2013,SLN,2013SLN,NL,WS,C,6,6,156,59,3,0,0,0,0,,,,
11414,moorema02,2013,TBA,2013TBA,AL,ALDS1,P,2,1,19,1,1,0,0,0,,,,,
11415,moralfr01,2013,BOS,2013BOS,AL,ALCS,P,2,0,3,0,0,0,0,0,,,,,
11416,moralfr01,2013,BOS,2013BOS,AL,ALDS1,P,1,0,1,0,0,0,0,0,,,,,
11417,morneju01,2013,PIT,2013PIT,NL,NLDS1,1B,5,5,126,51,4,0,2,0,,,,,
11418,morneju01,2013,PIT,2013PIT,NL,NLWC,1B,1,1,27,16,1,0,1,0,,,,,
11419,morribr01,2013,PIT,2013PIT,NL,NLDS1,P,1,0,3,0,0,0,0,0,,,,,
11420,mortoch02,2013,PIT,2013PIT,NL,NLDS1,P,1,1,17,0,1,0,0,0,,,,,
11421,mossbr01,2013,OAK,2013OAK,AL,ALDS2,1B,4,4,102,37,4,0,4,0,,,,,
11422,mujiced01,2013,SLN,2013SLN,NL,NLCS,P,1,0,3,0,1,0,0,0,,,,,
11423,mujiced01,2013,SLN,2013SLN,NL,NLDS1,P,1,0,3,0,1,0,0,0,,,,,
11424,myerswi01,2013,TBA,2013TBA,AL,ALDS1,RF,4,4,96,5,0,0,0,0,,,,,
11425,myerswi01,2013,TBA,2013TBA,AL,ALWC,RF,1,1,21,1,0,0,0,0,,,,,
11426,napolmi01,2013,BOS,2013BOS,AL,ALCS,1B,6,5,135,45,1,0,8,0,,,,,
11427,napolmi01,2013,BOS,2013BOS,AL,ALDS1,1B,4,4,107,28,4,0,6,0,,,,,
11428,napolmi01,2013,BOS,2013BOS,AL,WS,1B,5,3,91,31,2,0,2,0,,,,,
11429,navada01,2013,BOS,2013BOS,AL,ALCS,LF,2,2,48,2,0,0,0,0,,,,,
11430,navada01,2013,BOS,2013BOS,AL,ALDS1,LF,2,2,48,5,0,0,0,0,,,,,
11431,navada01,2013,BOS,2013BOS,AL,WS,LF,2,1,29,3,0,0,0,0,,,,,
11432,navada01,2013,BOS,2013BOS,AL,WS,RF,2,2,54,2,0,0,0,0,,,,,
11433,nolasri01,2013,LAN,2013LAN,NL,NLCS,P,1,1,12,1,0,0,0,0,,,,,
11434,norride01,2013,OAK,2013OAK,AL,ALDS2,C,1,0,6,2,0,0,0,0,0,,,,
11435,ondrulo01,2013,CIN,2013CIN,NL,NLWC,P,1,0,3,0,0,0,0,0,,,,,
11436,ortizda01,2013,BOS,2013BOS,AL,WS,1B,3,3,70,23,0,0,1,0,,,,,
11437,oteroda01,2013,OAK,2013OAK,AL,ALDS2,P,4,0,17,0,0,0,0,0,,,,,
11438,parkeja02,2013,OAK,2013OAK,AL,ALDS2,P,1,1,15,0,0,0,0,0,,,,,
11439,parrama01,2013,CIN,2013CIN,NL,NLWC,P,1,0,2,0,0,0,0,0,,,,,
11440,peavyja01,2013,BOS,2013BOS,AL,ALCS,P,1,1,9,0,0,0,0,0,,,,,
11441,peavyja01,2013,BOS,2013BOS,AL,ALDS1,P,1,1,17,0,2,0,1,0,,,,,
11442,peavyja01,2013,BOS,2013BOS,AL,WS,P,1,1,12,0,1,0,0,0,,,,,
11443,pedrodu01,2013,BOS,2013BOS,AL,ALCS,2B,6,6,159,15,24,0,9,0,,,,,
11444,pedrodu01,2013,BOS,2013BOS,AL,ALDS1,2B,4,4,107,1,9,0,2,0,,,,,
11445,pedrodu01,2013,BOS,2013BOS,AL,WS,2B,6,6,161,12,22,1,1,0,,,,,
11446,penabr01,2013,DET,2013DET,AL,ALCS,C,1,0,15,4,1,0,0,0,0,,,,
11447,peraljh01,2013,DET,2013DET,AL,ALCS,LF,4,4,75,2,0,0,0,0,,,,,
11448,peraljh01,2013,DET,2013DET,AL,ALCS,SS,2,2,48,2,4,0,1,0,,,,,
11449,peraljh01,2013,DET,2013DET,AL,ALDS2,LF,2,2,48,3,0,0,0,0,,,,,
11450,peraljh01,2013,DET,2013DET,AL,ALDS2,SS,1,1,24,1,2,0,0,0,,,,,
11451,peraljo01,2013,TBA,2013TBA,AL,ALDS1,P,2,0,7,0,0,0,0,0,,,,,
11452,peraljo01,2013,TBA,2013TBA,AL,ALWC,P,1,0,3,0,0,0,0,0,,,,,
11453,phillbr01,2013,CIN,2013CIN,NL,NLWC,2B,1,1,24,1,1,0,0,0,,,,,
11454,porceri01,2013,DET,2013DET,AL,ALCS,P,1,0,0,0,0,0,0,0,,,,,
11455,porceri01,2013,DET,2013DET,AL,ALDS2,P,1,0,0,0,0,0,0,0,,,,,
11456,priceda01,2013,TBA,2013TBA,AL,ALDS1,P,1,1,21,0,0,0,0,0,,,,,
11457,puigya01,2013,LAN,2013LAN,NL,NLCS,RF,6,6,166,7,1,2,1,0,,,,,
11458,puigya01,2013,LAN,2013LAN,NL,NLDS2,RF,4,4,105,6,1,0,1,0,,,,,
11459,puntoni01,2013,LAN,2013LAN,NL,NLCS,SS,4,1,40,0,6,0,1,0,,,,,
11460,puntoni01,2013,LAN,2013LAN,NL,NLDS2,SS,1,0,3,0,0,0,0,0,,,,,
11461,raburry01,2013,CLE,2013CLE,AL,ALWC,RF,1,1,27,3,0,0,0,0,,,,,
11462,ramirha01,2013,LAN,2013LAN,NL,NLCS,SS,5,5,121,7,5,0,1,0,,,,,
11463,ramirha01,2013,LAN,2013LAN,NL,NLDS2,SS,4,4,102,2,9,0,1,0,,,,,
11464,reddijo01,2013,OAK,2013OAK,AL,ALDS2,RF,5,5,132,13,1,0,0,0,,,,,
11465,robinsh01,2013,SLN,2013SLN,NL,NLCS,CF,1,1,21,2,0,0,0,0,,,,,
11466,robinsh01,2013,SLN,2013SLN,NL,NLCS,LF,1,0,9,0,0,0,0,0,,,,,
11467,robinsh01,2013,SLN,2013SLN,NL,NLCS,RF,1,0,6,0,0,0,0,0,,,,,
11468,robinsh01,2013,SLN,2013SLN,NL,WS,CF,2,2,33,1,1,0,0,0,,,,,
11469,robinsh01,2013,SLN,2013SLN,NL,WS,RF,1,0,18,2,0,0,0,0,,,,,
11470,rodnefe01,2013,TBA,2013TBA,AL,ALDS1,P,2,0,4,0,1,0,0,0,,,,,
11471,rodnefe01,2013,TBA,2013TBA,AL,ALWC,P,1,0,3,0,0,0,0,0,,,,,
11472,rodrise01,2013,TBA,2013TBA,AL,ALDS1,1B,1,0,3,1,0,0,0,0,,,,,
11473,rodrise01,2013,TBA,2013TBA,AL,ALDS1,LF,2,1,27,1,0,0,0,0,,,,,
11474,rodrist02,2013,LAN,2013LAN,NL,NLDS2,P,2,0,2,0,0,0,0,0,,,,,
11475,rosentr01,2013,SLN,2013SLN,NL,NLCS,P,4,0,15,0,0,0,0,0,,,,,
11476,rosentr01,2013,SLN,2013SLN,NL,NLDS1,P,2,0,6,0,0,0,0,0,,,,,
11477,rosentr01,2013,SLN,2013SLN,NL,WS,P,4,0,14,0,1,0,0,0,,,,,
11478,rossda01,2013,BOS,2013BOS,AL,ALCS,C,2,2,48,11,1,0,0,0,1,,,,
11479,rossda01,2013,BOS,2013BOS,AL,ALDS1,C,2,1,36,14,0,0,0,0,0,,,,
11480,rossda01,2013,BOS,2013BOS,AL,WS,C,4,4,108,31,1,0,1,0,0,,,,
11481,ryuhy01,2013,LAN,2013LAN,NL,NLCS,P,1,1,21,2,0,0,0,0,,,,,
11482,ryuhy01,2013,LAN,2013LAN,NL,NLDS2,P,1,1,9,0,0,0,0,0,,,,,
11483,rzepcma01,2013,CLE,2013CLE,AL,ALWC,P,1,0,1,0,0,0,0,0,,,,,
11484,salazda01,2013,CLE,2013CLE,AL,ALWC,P,1,1,12,0,0,0,0,0,,,,,
11485,saltaja01,2013,BOS,2013BOS,AL,ALCS,C,5,4,111,34,0,0,1,0,0,,,,
11486,saltaja01,2013,BOS,2013BOS,AL,ALDS1,C,3,3,71,20,0,0,0,0,0,,,,
11487,saltaja01,2013,BOS,2013BOS,AL,WS,C,2,2,53,13,1,1,0,0,0,,,,
11488,sanchan01,2013,DET,2013DET,AL,ALCS,P,2,2,36,1,1,0,0,0,,,,,
11489,sanchan01,2013,DET,2013DET,AL,ALDS2,P,1,1,13,0,0,0,0,0,,,,,
11490,sanchga01,2013,PIT,2013PIT,NL,NLDS1,1B,1,0,3,1,0,0,0,0,,,,,
11491,santira01,2013,DET,2013DET,AL,ALCS,3B,2,0,12,0,0,0,0,0,,,,,
11492,santira01,2013,DET,2013DET,AL,ALDS2,3B,3,0,12,0,0,0,0,0,,,,,
11493,schafjo02,2013,ATL,2013ATL,NL,NLDS2,RF,1,0,3,1,0,0,0,0,,,,,
11494,scherma01,2013,DET,2013DET,AL,ALCS,P,2,2,40,2,0,0,0,0,,,,,
11495,scherma01,2013,DET,2013DET,AL,ALDS2,P,2,1,27,1,0,0,0,0,,,,,
11496,schumsk01,2013,LAN,2013LAN,NL,NLCS,CF,1,1,24,2,0,0,0,0,,,,,
11497,schumsk01,2013,LAN,2013LAN,NL,NLDS2,CF,4,4,105,5,0,0,0,0,,,,,
11498,shawbr01,2013,CLE,2013CLE,AL,ALWC,P,1,0,5,0,0,0,0,0,,,,,
11499,siegrke01,2013,SLN,2013SLN,NL,NLCS,P,3,0,3,0,0,0,0,0,,,,,
11500,siegrke01,2013,SLN,2013SLN,NL,NLDS1,P,2,0,5,0,0,0,0,0,,,,,
11501,siegrke01,2013,SLN,2013SLN,NL,WS,P,4,0,10,0,0,0,0,0,,,,,
11502,simmoan01,2013,ATL,2013ATL,NL,NLDS2,SS,4,4,102,6,8,0,4,0,,,,,
11503,simonal01,2013,CIN,2013CIN,NL,NLWC,P,1,0,4,0,1,0,0,0,,,,,
11504,smithjo05,2013,CLE,2013CLE,AL,ALWC,P,1,0,2,0,0,0,0,0,,,,,
11505,smylydr01,2013,DET,2013DET,AL,ALCS,P,4,0,6,0,0,0,0,0,,,,,
11506,smylydr01,2013,DET,2013DET,AL,ALDS2,P,2,0,3,0,0,0,0,0,,,,,
11507,sogarer01,2013,OAK,2013OAK,AL,ALDS2,2B,4,4,96,6,11,0,4,0,,,,,
11508,straida01,2013,OAK,2013OAK,AL,ALDS2,P,1,1,18,0,0,0,0,0,,,,,
11509,swishni01,2013,CLE,2013CLE,AL,ALWC,1B,1,1,27,6,0,0,1,0,,,,,
11510,tabatjo01,2013,PIT,2013PIT,NL,NLDS1,LF,1,0,3,0,0,0,0,0,,,,,
11511,tazawju01,2013,BOS,2013BOS,AL,ALCS,P,4,0,8,0,0,0,0,0,,,,,
11512,tazawju01,2013,BOS,2013BOS,AL,ALDS1,P,4,0,7,0,0,0,0,0,,,,,
11513,tazawju01,2013,BOS,2013BOS,AL,WS,P,5,0,7,1,0,0,0,0,,,,,
11514,teherju01,2013,ATL,2013ATL,NL,NLDS2,P,1,1,8,0,0,0,0,0,,,,,
11515,torreal01,2013,TBA,2013TBA,AL,ALDS1,P,3,0,12,0,0,0,0,0,,,,,
11516,ueharko01,2013,BOS,2013BOS,AL,ALCS,P,5,0,18,0,1,0,0,0,,,,,
11517,ueharko01,2013,BOS,2013BOS,AL,ALDS1,P,3,0,9,1,1,0,0,0,,,,,
11518,ueharko01,2013,BOS,2013BOS,AL,WS,P,5,0,14,1,1,0,0,0,,,,,
11519,uptonbj01,2013,ATL,2013ATL,NL,NLDS2,CF,1,0,6,0,0,0,0,0,,,,,
11520,uptonju01,2013,ATL,2013ATL,NL,NLDS2,LF,2,0,9,0,0,0,0,0,,,,,
11521,uptonju01,2013,ATL,2013ATL,NL,NLDS2,RF,4,4,93,7,0,0,0,0,,,,,
11522,uribeju01,2013,LAN,2013LAN,NL,NLCS,3B,6,6,166,5,14,0,2,0,,,,,
11523,uribeju01,2013,LAN,2013LAN,NL,NLDS2,3B,4,4,105,0,8,0,1,0,,,,,
11524,vanslsc01,2013,LAN,2013LAN,NL,NLCS,CF,1,0,0,0,0,0,0,0,,,,,
11525,verasjo01,2013,DET,2013DET,AL,ALCS,P,5,0,10,0,0,0,0,0,,,,,
11526,verasjo01,2013,DET,2013DET,AL,ALDS2,P,1,0,5,0,0,0,0,0,,,,,
11527,verlaju01,2013,DET,2013DET,AL,ALCS,P,1,1,24,0,0,0,0,0,,,,,
11528,verlaju01,2013,DET,2013DET,AL,ALDS2,P,2,2,45,0,0,0,0,0,,,,,
11529,victosh01,2013,BOS,2013BOS,AL,ALCS,RF,6,6,159,12,0,1,0,0,,,,,
11530,victosh01,2013,BOS,2013BOS,AL,ALDS1,RF,4,4,107,8,0,0,0,0,,,,,
11531,victosh01,2013,BOS,2013BOS,AL,WS,RF,4,4,107,10,0,0,0,0,,,,,
11532,vogtst01,2013,OAK,2013OAK,AL,ALDS2,C,5,5,126,36,3,0,2,0,0,,,,
11533,vottojo01,2013,CIN,2013CIN,NL,NLWC,1B,1,1,24,5,0,0,1,0,,,,,
11534,wachami01,2013,SLN,2013SLN,NL,NLCS,P,2,2,41,1,1,0,0,0,,,,,
11535,wachami01,2013,SLN,2013SLN,NL,NLDS1,P,1,1,22,0,0,0,0,0,,,,,
11536,wachami01,2013,SLN,2013SLN,NL,WS,P,2,2,29,0,0,0,0,0,,,,,
11537,wainwad01,2013,SLN,2013SLN,NL,NLCS,P,1,1,21,0,2,0,0,0,,,,,
11538,wainwad01,2013,SLN,2013SLN,NL,NLDS1,P,2,2,48,2,3,0,0,0,,,,,
11539,wainwad01,2013,SLN,2013SLN,NL,WS,P,2,2,36,0,3,0,0,0,,,,,
11540,waldejo01,2013,ATL,2013ATL,NL,NLDS2,P,2,0,8,1,0,0,0,0,,,,,
11541,walkene01,2013,PIT,2013PIT,NL,NLDS1,2B,5,5,129,4,20,0,0,0,,,,,
11542,walkene01,2013,PIT,2013PIT,NL,NLWC,2B,1,1,27,3,4,0,1,0,,,,,
11543,watsoto01,2013,PIT,2013PIT,NL,NLDS1,P,3,0,9,1,1,0,0,0,,,,,
11544,watsoto01,2013,PIT,2013PIT,NL,NLWC,P,1,0,3,0,0,0,0,0,,,,,
11545,wilsobr01,2013,LAN,2013LAN,NL,NLCS,P,3,0,9,0,1,0,0,0,,,,,
11546,wilsobr01,2013,LAN,2013LAN,NL,NLDS2,P,3,0,9,0,0,0,0,0,,,,,
11547,wilsoju10,2013,PIT,2013PIT,NL,NLDS1,P,2,0,8,0,0,0,0,0,,,,,
11548,withrch01,2013,LAN,2013LAN,NL,NLCS,P,3,0,13,0,0,0,0,0,,,,,
11549,withrch01,2013,LAN,2013LAN,NL,NLDS2,P,1,0,2,0,0,0,0,0,,,,,
11550,wongko01,2013,SLN,2013SLN,NL,NLCS,2B,1,0,3,0,0,0,0,0,,,,,
11551,wongko01,2013,SLN,2013SLN,NL,WS,2B,1,0,5,0,2,0,0,0,,,,,
11552,woodal02,2013,ATL,2013ATL,NL,NLDS2,P,2,0,10,0,0,1,0,0,,,,,
11553,workmbr01,2013,BOS,2013BOS,AL,ALCS,P,3,0,14,1,3,1,0,0,,,,,
11554,workmbr01,2013,BOS,2013BOS,AL,ALDS1,P,1,0,2,0,0,0,0,0,,,,,
11555,workmbr01,2013,BOS,2013BOS,AL,WS,P,3,0,10,0,0,0,0,0,,,,,
11556,wrighja01,2013,TBA,2013TBA,AL,ALDS1,P,2,0,6,0,1,0,0,0,,,,,
11557,wrighwe01,2013,TBA,2013TBA,AL,ALDS1,P,2,0,2,0,0,0,0,0,,,,,
11558,youngmi02,2013,LAN,2013LAN,NL,NLCS,1B,1,0,16,5,0,0,0,0,,,,,
11559,youngmi02,2013,LAN,2013LAN,NL,NLCS,SS,1,0,5,0,0,0,0,0,,,,,
11560,zobribe01,2013,TBA,2013TBA,AL,ALDS1,2B,4,4,102,11,9,2,1,0,,,,,
11561,zobribe01,2013,TBA,2013TBA,AL,ALWC,2B,1,1,27,0,2,0,0,0,,,,,
11562,abadfe01,2014,OAK,2014OAK,AL,ALWC,P,1,0,1,0,0,0,0,0,,,,,
11563,adamsma01,2014,SLN,2014SLN,NL,NLCS,1B,5,5,129,42,5,0,3,0,,,,,
11564,adamsma01,2014,SLN,2014SLN,NL,NLDS2,1B,4,4,105,34,2,0,3,0,,,,,
11565,affelje01,2014,SFN,2014SFN,NL,NLCS,P,4,0,14,1,2,0,0,0,,,,,
11566,affelje01,2014,SFN,2014SFN,NL,NLDS1,P,3,0,5,0,1,0,0,0,,,,,
11567,affelje01,2014,SFN,2014SFN,NL,WS,P,4,0,16,0,0,0,0,0,,,,,
11568,aokino01,2014,KCA,2014KCA,AL,ALCS,RF,4,4,72,3,0,0,0,0,,,,,
11569,aokino01,2014,KCA,2014KCA,AL,ALDS1,RF,3,3,69,7,0,0,0,0,,,,,
11570,aokino01,2014,KCA,2014KCA,AL,ALWC,RF,1,1,27,2,0,0,0,0,,,,,
11571,aokino01,2014,KCA,2014KCA,AL,WS,RF,5,4,87,6,1,0,0,0,,,,,
11572,ariasjo01,2014,SFN,2014SFN,NL,NLDS1,3B,1,0,3,0,0,0,0,0,,,,,
11573,ariasjo01,2014,SFN,2014SFN,NL,NLWC,3B,1,0,6,0,0,1,0,0,,,,,
11574,ariasjo01,2014,SFN,2014SFN,NL,WS,3B,1,0,3,0,1,0,1,0,,,,,
11575,ariasjo01,2014,SFN,2014SFN,NL,WS,SS,1,0,5,0,1,0,0,0,,,,,
11576,avilaal01,2014,DET,2014DET,AL,ALDS2,C,3,3,63,16,1,0,0,0,0,,,,
11577,aybarer01,2014,LAA,2014LAA,AL,ALDS1,SS,3,3,90,7,6,0,1,0,,,,,
11578,baezpe01,2014,LAN,2014LAN,NL,NLDS2,P,2,0,7,0,0,0,0,0,,,,,
11579,barreaa01,2014,WAS,2014WAS,NL,NLDS1,P,2,0,1,1,0,0,0,0,,,,,
11580,beckhgo01,2014,LAA,2014LAA,AL,ALDS1,3B,2,0,15,0,0,0,0,0,,,,,
11581,beltbr01,2014,SFN,2014SFN,NL,NLCS,1B,5,5,135,39,7,0,5,0,,,,,
