id,year,league,team,teamID,parkID,spanFirst,spanLast,games,openings,attendance,createdAt,updatedAt
2605,2004,AL,BOS,2004BOS,BOS07,4/9/04,9/26/04,81,81,2837304,,
2606,2004,AL,CHA,2004CHA,CHI12,4/13/04,9/26/04,81,79,1930537,,
2607,2004,NL,CHN,2004CHN,CHI11,4/12/04,10/3/04,82,81,3170154,,
2608,2004,NL,CIN,2004CIN,CIN09,4/5/04,10/3/04,81,81,2287250,,
2609,2004,AL,CLE,2004CLE,CLE08,4/12/04,9/26/04,81,81,1814401,,
2610,2004,NL,COL,2004COL,DEN02,4/12/04,9/26/04,81,79,2338069,,
2611,2004,AL,DET,2004DET,DET05,4/8/04,10/3/04,81,80,1917004,,
2612,2004,NL,FLO,2004FLO,CHI12,9/13/04,9/14/04,2,2,9460,,
2613,2004,NL,FLO,2004FLO,MIA01,4/6/04,9/23/04,78,76,1713645,,
2614,2004,NL,HOU,2004HOU,HOU03,4/5/04,10/3/04,81,81,3087872,,
2615,2004,AL,KCA,2004KCA,KAN06,4/5/04,10/3/04,80,79,1661478,,
2616,2004,NL,LAN,2004LAN,LOS03,4/5/04,10/3/04,81,81,3488283,,
2617,2004,NL,MIL,2004MIL,MIL06,4/9/04,9/26/04,81,81,2062382,,
2618,2004,AL,MIN,2004MIN,MIN03,4/5/04,10/3/04,81,81,1911490,,
2619,2004,NL,MON,2004MON,MON02,4/23/04,9/29/04,59,59,531545,,
2620,2004,NL,MON,2004MON,SJU01,4/9/04,7/11/04,21,21,217005,,
2621,2004,AL,NYA,2004NYA,NYC16,4/8/04,9/30/04,81,79,3775292,,
2622,2004,NL,NYN,2004NYN,NYC17,4/12/04,10/3/04,81,80,2318321,,
2623,2004,AL,OAK,2004OAK,OAK01,4/5/04,10/3/04,81,81,2201516,,
2624,2004,NL,PHI,2004PHI,PHI13,4/12/04,10/3/04,81,80,3250092,,
2625,2004,NL,PIT,2004PIT,PIT08,4/5/04,9/26/04,80,75,1583031,,
2626,2004,NL,SDN,2004SDN,SAN02,4/8/04,9/30/04,81,81,3016752,,
2627,2004,AL,SEA,2004SEA,SEA03,4/6/04,10/3/04,82,81,2940731,,
2628,2004,NL,SFN,2004SFN,SFO03,4/12/04,9/26/04,82,81,3256854,,
2629,2004,NL,SLN,2004SLN,STL09,4/5/04,10/3/04,81,81,3048427,,
2630,2004,AL,TBA,2004TBA,STP01,4/6/04,9/30/04,78,77,1164911,,
2631,2004,AL,TBA,2004TBA,TOK01,3/30/04,3/31/04,2,2,110000,,
2632,2004,AL,TEX,2004TEX,ARL02,4/9/04,9/30/04,81,79,2513685,,
2633,2004,AL,TOR,2004TOR,TOR02,4/5/04,10/3/04,81,81,1900041,,
2634,2005,AL,LAA,2005LAA,ANA01,4/5/05,9/25/05,81,81,3404636,,
2635,2005,NL,ARI,2005ARI,PHO01,4/4/05,9/25/05,81,81,2059331,,
2636,2005,NL,ATL,2005ATL,ATL02,4/8/05,9/28/05,81,80,2521534,,
2637,2005,AL,BAL,2005BAL,BAL12,4/4/05,9/29/05,81,81,2624804,,
2638,2005,AL,BOS,2005BOS,BOS07,4/11/05,10/2/05,81,81,2847798,,
2639,2005,AL,CHA,2005CHA,CHI12,4/4/05,9/25/05,81,81,2342834,,
2640,2005,NL,CHN,2005CHN,CHI11,4/8/05,9/28/05,81,80,3100092,,
2641,2005,NL,CIN,2005CIN,CIN09,4/4/05,9/25/05,82,81,1943166,,
2642,2005,AL,CLE,2005CLE,CLE08,4/11/05,10/2/05,81,81,2014220,,
2643,2005,NL,COL,2005COL,DEN02,4/4/05,9/25/05,81,80,1914389,,
2644,2005,AL,DET,2005DET,DET05,4/4/05,9/29/05,81,80,2024505,,
2645,2005,NL,FLO,2005FLO,MIA01,4/5/05,10/2/05,81,81,1852602,,
2646,2005,NL,HOU,2005HOU,HOU03,4/5/05,10/2/05,81,81,2804760,,
2647,2005,AL,KCA,2005KCA,KAN06,4/11/05,9/25/05,81,79,1371181,,
2648,2005,NL,LAN,2005LAN,LOS03,4/12/05,9/29/05,81,81,3603680,,
2649,2005,NL,MIL,2005MIL,MIL06,4/11/05,9/29/05,81,81,2211023,,
2650,2005,AL,MIN,2005MIN,MIN03,4/8/05,10/2/05,81,81,2034243,,
2651,2005,AL,NYA,2005NYA,NYC16,4/3/05,9/25/05,81,81,4090440,,
2652,2005,NL,NYN,2005NYN,NYC17,4/11/05,10/2/05,81,80,2829930,,
2653,2005,AL,OAK,2005OAK,OAK01,4/11/05,9/29/05,81,81,2108818,,
2654,2005,NL,PHI,2005PHI,PHI13,4/4/05,9/28/05,81,80,2665291,,
2655,2005,NL,PIT,2005PIT,PIT08,4/4/05,10/2/05,81,79,1817245,,
2656,2005,NL,SDN,2005SDN,SAN02,4/7/05,10/2/05,81,81,2869787,,
2657,2005,AL,SEA,2005SEA,SEA03,4/4/05,10/2/05,81,81,2724859,,
2658,2005,NL,SFN,2005SFN,SFO03,4/5/05,10/2/05,81,81,3181020,,
2659,2005,NL,SLN,2005SLN,STL09,4/8/05,10/2/05,81,81,3542271,,
2660,2005,AL,TBA,2005TBA,STP01,4/4/05,10/2/05,81,81,1141915,,
2661,2005,AL,TEX,2005TEX,ARL02,4/11/05,10/2/05,81,80,2525259,,
2662,2005,AL,TOR,2005TOR,TOR02,4/8/05,10/2/05,81,81,2014995,,
2663,2005,NL,WAS,2005WAS,WAS10,4/14/05,10/2/05,81,81,2730352,,
2664,2006,AL,LAA,2006LAA,ANA01,4/7/06,10/1/06,81,81,3406790,,
2665,2006,NL,ARI,2006ARI,PHO01,4/11/06,10/1/06,81,81,2091005,,
2666,2006,NL,ATL,2006ATL,ATL02,4/10/06,10/1/06,81,80,2549524,,
2667,2006,AL,BAL,2006BAL,BAL12,4/3/06,9/24/06,81,81,2153150,,
2668,2006,AL,BOS,2006BOS,BOS07,4/11/06,10/1/06,81,81,2930768,,
2669,2006,AL,CHA,2006CHA,CHI12,4/2/06,9/24/06,81,81,2957414,,
2670,2006,NL,CHN,2006CHN,CHI11,4/7/06,10/1/06,81,80,3123215,,
2671,2006,NL,CIN,2006CIN,CIN09,4/3/06,9/25/06,81,81,2134472,,
2672,2006,AL,CLE,2006CLE,CLE08,4/7/06,10/1/06,81,81,1998070,,
2673,2006,NL,COL,2006COL,DEN02,4/3/06,9/28/06,81,81,2104560,,
2674,2006,AL,DET,2006DET,DET05,4/10/06,10/1/06,81,81,2595937,,
2675,2006,NL,FLO,2006FLO,MIA01,4/11/06,10/1/06,81,81,1165120,,
2676,2006,NL,HOU,2006HOU,HOU03,4/3/06,9/24/06,81,81,3022763,,
2677,2006,AL,KCA,2006KCA,KAN06,4/3/06,9/24/06,81,80,1372684,,
2678,2006,NL,LAN,2006LAN,LOS03,4/3/06,9/24/06,81,81,3758421,,
2679,2006,NL,MIL,2006MIL,MIL06,4/3/06,9/24/06,81,81,2335643,,
2680,2006,AL,MIN,2006MIN,MIN03,4/11/06,10/1/06,81,81,2285018,,
2681,2006,AL,NYA,2006NYA,NYC16,4/11/06,10/1/06,81,81,4247980,,
2682,2006,NL,NYN,2006NYN,NYC17,4/3/06,9/25/06,81,78,3372045,,
2683,2006,AL,OAK,2006OAK,OAK01,4/3/06,9/24/06,81,81,1976625,,
2684,2006,NL,PHI,2006PHI,PHI13,4/3/06,9/25/06,81,79,2701815,,
2685,2006,NL,PIT,2006PIT,PIT08,4/10/06,10/1/06,81,80,1861549,,
2686,2006,NL,SDN,2006SDN,SAN02,4/3/06,9/24/06,81,81,2659732,,
2687,2006,AL,SEA,2006SEA,SEA03,4/3/06,10/1/06,81,81,2480717,,
2688,2006,NL,SFN,2006SFN,SFO03,4/6/06,10/1/06,81,81,3130304,,
2689,2006,NL,SLN,2006SLN,STL10,4/10/06,10/1/06,80,80,3407104,,
2690,2006,AL,TBA,2006TBA,STP01,4/10/06,9/25/06,81,81,1369031,,
2691,2006,AL,TEX,2006TEX,ARL02,4/3/06,9/24/06,81,81,2388757,,
2692,2006,AL,TOR,2006TOR,TOR02,4/4/06,9/25/06,81,81,2302182,,
2693,2006,NL,WAS,2006WAS,WAS10,4/11/06,10/1/06,81,81,2153080,,
2694,2007,AL,LAA,2007LAA,ANA01,4/2/07,9/23/07,81,81,3365632,,
2695,2007,NL,ARI,2007ARI,PHO01,4/9/07,9/23/07,81,81,2316507,,
2696,2007,NL,ATL,2007ATL,ATL02,4/6/07,9/23/07,81,81,2745303,,
2697,2007,AL,BAL,2007BAL,BAL12,4/9/07,9/30/07,81,80,2172487,,
2698,2007,AL,BOS,2007BOS,BOS07,4/10/07,9/30/07,81,81,2970755,,
2699,2007,AL,CHA,2007CHA,CHI12,4/2/07,9/30/07,81,81,2684395,,
2700,2007,NL,CHN,2007CHN,CHI11,4/9/07,9/23/07,81,81,3252462,,
2701,2007,NL,CIN,2007CIN,CIN09,4/2/07,9/30/07,81,81,2058593,,
2702,2007,AL,CLE,2007CLE,CLE08,4/13/07,9/23/07,77,77,2223415,,
2703,2007,AL,CLE,2007CLE,MIL06,4/10/07,4/12/07,3,3,52496,,
2704,2007,NL,COL,2007COL,DEN02,4/2/07,10/1/07,82,82,2376250,,
2705,2007,AL,DET,2007DET,DET05,4/2/07,9/26/07,81,81,3047124,,
2706,2007,NL,FLO,2007FLO,MIA01,4/6/07,9/27/07,81,81,1370511,,
2707,2007,NL,HOU,2007HOU,HOU03,4/2/07,9/30/07,81,81,3020405,,
2708,2007,AL,KCA,2007KCA,KAN06,4/2/07,9/30/07,81,81,1616867,,
2709,2007,NL,LAN,2007LAN,LOS03,4/9/07,9/30/07,81,81,3856753,,
2710,2007,NL,MIL,2007MIL,MIL06,4/2/07,9/30/07,81,81,2869144,,
2711,2007,AL,MIN,2007MIN,MIN03,4/2/07,9/23/07,81,81,2296383,,
2712,2007,AL,NYA,2007NYA,NYC16,4/2/07,9/24/07,81,81,4271867,,
2713,2007,NL,NYN,2007NYN,NYC17,4/9/07,9/30/07,81,81,3853955,,
2714,2007,AL,OAK,2007OAK,OAK01,4/9/07,9/30/07,81,81,1921844,,
2715,2007,NL,PHI,2007PHI,PHI13,4/2/07,9/30/07,81,81,3108330,,
2716,2007,NL,PIT,2007PIT,PIT08,4/9/07,9/30/07,81,79,1749142,,
2717,2007,NL,SDN,2007SDN,SAN02,4/6/07,9/23/07,81,81,2790074,,
2718,2007,AL,SEA,2007SEA,SEA03,4/2/07,9/30/07,82,81,2672409,,
2719,2007,NL,SFN,2007SFN,SFO03,4/3/07,9/26/07,81,81,3223202,,
2720,2007,NL,SLN,2007SLN,STL10,4/1/07,9/23/07,81,81,3552180,,
2721,2007,AL,TBA,2007TBA,LBV01,5/15/07,5/17/07,3,3,26917,,
2722,2007,AL,TBA,2007TBA,STP01,4/6/07,9/27/07,78,78,1362189,,
2723,2007,AL,TEX,2007TEX,ARL02,4/6/07,9/26/07,81,79,2353862,,
2724,2007,AL,TOR,2007TOR,TOR02,4/9/07,9/30/07,81,81,2360648,,
2725,2007,NL,WAS,2007WAS,WAS10,4/2/07,9/23/07,81,81,1961579,,
2726,2008,AL,LAA,2008LAA,ANA01,4/4/08,9/28/08,81,81,3336747,,
2727,2008,NL,ARI,2008ARI,PHO01,4/7/08,9/28/08,81,81,2509924,,
2728,2008,NL,ATL,2008ATL,ATL02,3/31/08,9/21/08,81,81,2532834,,
2729,2008,AL,BAL,2008BAL,BAL12,3/31/08,9/28/08,80,78,1950075,,
2730,2008,AL,BOS,2008BOS,BOS07,4/8/08,9/28/08,81,81,3048250,,
2731,2008,AL,CHA,2008CHA,CHI12,4/7/08,9/30/08,82,81,2501103,,
2732,2008,NL,CHN,2008CHN,CHI11,3/31/08,9/21/08,81,81,3299840,,
2733,2008,NL,CIN,2008CIN,CIN09,3/31/08,9/22/08,81,81,2058632,,
2734,2008,AL,CLE,2008CLE,CLE08,3/31/08,9/21/08,81,80,2169760,,
2735,2008,NL,COL,2008COL,DEN02,4/4/08,9/21/08,81,80,2650218,,
2736,2008,AL,DET,2008DET,DET05,3/31/08,9/28/08,81,81,3202654,,
2737,2008,NL,FLO,2008FLO,MIA01,3/31/08,9/21/08,81,80,1335076,,
2738,2008,NL,HOU,2008HOU,HOU03,4/7/08,9/28/08,78,78,2740888,,
2739,2008,NL,HOU,2008HOU,MIL06,9/14/08,9/15/08,2,2,38599,,
2740,2008,AL,KCA,2008KCA,KAN06,4/8/08,9/21/08,81,79,1578922,,
2741,2008,NL,LAN,2008LAN,LOS03,3/31/08,9/25/08,81,81,3730553,,
2742,2008,NL,MIL,2008MIL,MIL06,4/4/08,9/28/08,81,81,3068908,,
2743,2008,AL,MIN,2008MIN,MIN03,3/31/08,9/28/08,81,81,2302431,,
2744,2008,AL,NYA,2008NYA,NYC16,4/1/08,9/21/08,81,81,4298655,,
2745,2008,NL,NYN,2008NYN,NYC17,4/8/08,9/28/08,81,79,4042047,,
2746,2008,AL,OAK,2008OAK,OAK01,4/1/08,9/21/08,79,79,1575899,,
2747,2008,AL,OAK,2008OAK,TOK01,3/25/08,3/26/08,2,2,89363,,
2748,2008,NL,PHI,2008PHI,PHI13,3/31/08,9/28/08,81,81,3422583,,
2749,2008,NL,PIT,2008PIT,PIT08,4/7/08,9/21/08,81,80,1609076,,
2750,2008,NL,SDN,2008SDN,SAN02,3/31/08,9/28/08,81,81,2427535,,
2751,2008,AL,SEA,2008SEA,SEA03,3/31/08,9/28/08,81,81,2329702,,
2752,2008,NL,SFN,2008SFN,SFO03,4/7/08,9/28/08,81,81,2863837,,
2753,2008,NL,SLN,2008SLN,STL10,4/1/08,9/28/08,81,81,3430403,,
2754,2008,AL,TBA,2008TBA,LBV01,4/22/08,4/24/08,3,3,26798,,
2755,2008,AL,TBA,2008TBA,STP01,4/8/08,9/21/08,78,78,1785188,,
2756,2008,AL,TEX,2008TEX,ARL02,4/8/08,9/24/08,81,80,1945677,,
2757,2008,AL,TOR,2008TOR,TOR02,4/4/08,9/25/08,81,81,2399786,,
2758,2008,NL,WAS,2008WAS,WAS11,3/30/08,9/24/08,80,80,2320400,,
2759,2009,AL,LAA,2009LAA,ANA01,4/6/09,10/1/09,81,81,3240386,,
2760,2009,NL,ARI,2009ARI,PHO01,4/6/09,9/27/09,81,81,2129183,,
2761,2009,NL,ATL,2009ATL,ATL02,4/10/09,10/4/09,81,81,2373631,,
2762,2009,AL,BAL,2009BAL,BAL12,4/6/09,10/4/09,81,81,1907163,,
2763,2009,AL,BOS,2009BOS,BOS07,4/7/09,10/4/09,81,81,3062699,,
2764,2009,AL,CHA,2009CHA,CHI12,4/7/09,9/27/09,81,80,2284163,,
2765,2009,NL,CHN,2009CHN,CHI11,4/13/09,10/4/09,80,80,3168859,,
2766,2009,NL,CIN,2009CIN,CIN09,4/6/09,10/4/09,81,81,1747919,,
2767,2009,AL,CLE,2009CLE,CLE08,4/10/09,9/30/09,81,79,1766242,,
2768,2009,NL,COL,2009COL,DEN02,4/10/09,10/1/09,81,81,2665080,,
2769,2009,AL,DET,2009DET,DET05,4/10/09,10/4/09,81,81,2567192,,
2770,2009,NL,FLO,2009FLO,MIA01,4/6/09,9/27/09,81,78,1464109,,
2771,2009,NL,HOU,2009HOU,HOU03,4/6/09,9/27/09,81,81,2521081,,
2772,2009,AL,KCA,2009KCA,KAN06,4/10/09,9/27/09,81,80,1799686,,
2773,2009,NL,LAN,2009LAN,LOS03,4/13/09,10/4/09,81,81,3761669,,
2774,2009,NL,MIL,2009MIL,MIL06,4/10/09,9/27/09,81,81,3037451,,
2775,2009,AL,MIN,2009MIN,MIN03,4/6/09,10/6/09,82,82,2416237,,
2776,2009,AL,NYA,2009NYA,NYC21,4/16/09,9/30/09,81,81,3719358,,
2777,2009,NL,NYN,2009NYN,NYC20,4/13/09,10/4/09,81,81,3154270,,
2778,2009,AL,OAK,2009OAK,OAK01,4/10/09,10/4/09,81,81,1408783,,
2779,2009,NL,PHI,2009PHI,PHI13,4/5/09,10/4/09,81,81,3600693,,
2780,2009,NL,PIT,2009PIT,PIT08,4/13/09,9/28/09,81,81,1577853,,
2781,2009,NL,SDN,2009SDN,SAN02,4/6/09,10/4/09,81,81,1922603,,
2782,2009,AL,SEA,2009SEA,SEA03,4/14/09,10/4/09,81,81,2195128,,
2783,2009,NL,SFN,2009SFN,SFO03,4/7/09,10/1/09,81,81,2861111,,
2784,2009,NL,SLN,2009SLN,STL10,4/6/09,10/4/09,81,81,3343252,,
2785,2009,AL,TBA,2009TBA,STP01,4/13/09,10/4/09,81,81,1874962,,
2786,2009,AL,TEX,2009TEX,ARL02,4/6/09,9/27/09,81,78,2156016,,
2787,2009,AL,TOR,2009TOR,TOR02,4/6/09,9/27/09,81,81,1876129,,
2788,2009,NL,WAS,2009WAS,WAS11,4/13/09,9/30/09,81,80,1817280,,
2789,2010,AL,LAA,2010LAA,ANA01,4/5/10,9/29/10,81,81,3250754,,
2790,2010,NL,ARI,2010ARI,PHO01,4/5/10,9/26/10,81,81,2057224,,
2791,2010,NL,ATL,2010ATL,ATL02,4/5/10,10/3/10,81,81,2510121,,
2792,2010,AL,BAL,2010BAL,BAL12,4/9/10,10/3/10,81,80,1733019,,
2793,2010,AL,BOS,2010BOS,BOS07,4/4/10,10/3/10,81,81,3046445,,
2794,2010,AL,CHA,2010CHA,CHI12,4/5/10,10/3/10,81,81,2194378,,
2795,2010,NL,CHN,2010CHN,CHI11,4/12/10,9/26/10,81,81,3062973,,
2796,2010,NL,CIN,2010CIN,CIN09,4/5/10,10/3/10,81,81,2060550,,
2797,2010,AL,CLE,2010CLE,CLE08,4/12/10,9/29/10,81,80,1391644,,
2798,2010,NL,COL,2010COL,DEN02,4/9/10,9/29/10,81,80,2875245,,
2799,2010,AL,DET,2010DET,DET05,4/9/10,9/26/10,81,81,2461237,,
2800,2010,NL,FLO,2010FLO,MIA01,4/9/10,10/3/10,78,78,1469216,,
2801,2010,NL,FLO,2010FLO,SJU01,6/28/10,6/30/10,3,3,55678,,
2802,2010,NL,HOU,2010HOU,HOU03,4/5/10,10/3/10,81,81,2331490,,
2803,2010,AL,KCA,2010KCA,KAN06,4/5/10,10/3/10,81,80,1615326,,
2804,2010,NL,LAN,2010LAN,LOS03,4/13/10,10/3/10,81,81,3562318,,
2805,2010,NL,MIL,2010MIL,MIL06,4/5/10,9/26/10,81,81,2776531,,
2806,2010,AL,MIN,2010MIN,MIN04,4/12/10,10/3/10,81,81,3223640,,
2807,2010,AL,NYA,2010NYA,NYC21,4/13/10,9/26/10,81,81,3765807,,
2808,2010,NL,NYN,2010NYN,NYC20,4/5/10,10/3/10,81,79,2573077,,
2809,2010,AL,OAK,2010OAK,OAK01,4/5/10,9/26/10,81,81,1418391,,
2810,2010,NL,PHI,2010PHI,PHI13,4/12/10,9/26/10,81,81,3647249,,
2811,2010,NL,PIT,2010PIT,PIT08,4/5/10,9/26/10,81,81,1613399,,
2812,2010,NL,SDN,2010SDN,SAN02,4/12/10,9/30/10,81,81,2131774,,
2813,2010,AL,SEA,2010SEA,SEA03,4/12/10,10/3/10,81,81,2085168,,
2814,2010,NL,SFN,2010SFN,SFO03,4/9/10,10/3/10,81,81,3037267,,
2815,2010,NL,SLN,2010SLN,STL10,4/12/10,10/3/10,81,81,3301218,,
2816,2010,AL,TBA,2010TBA,STP01,4/6/10,9/29/10,81,81,1865002,,
2817,2010,AL,TEX,2010TEX,ARL02,4/5/10,10/3/10,81,81,2505171,,
2818,2010,AL,TOR,2010TOR,PHI13,6/25/10,6/27/10,3,3,130073,,
2819,2010,AL,TOR,2010TOR,TOR02,4/12/10,9/29/10,78,78,1495482,,
2820,2010,NL,WAS,2010WAS,WAS11,4/5/10,9/29/10,81,81,1828065,,
2821,2011,AL,LAA,2011LAA,ANA01,4/8/11,9/28/11,81,81,3166321,,
2822,2011,NL,ARI,2011ARI,PHO01,4/8/11,9/28/11,81,81,2105432,,
2823,2011,NL,ATL,2011ATL,ATL02,4/8/11,9/28/11,81,79,2372940,,
2824,2011,AL,BAL,2011BAL,BAL12,4/4/11,9/28/11,81,80,1755461,,
2825,2011,AL,BOS,2011BOS,BOS07,4/8/11,9/21/11,81,81,3054001,,
2826,2011,AL,CHA,2011CHA,CHI12,4/7/11,9/28/11,81,81,2001117,,
2827,2011,NL,CHN,2011CHN,CHI11,4/1/11,9/21/11,81,81,3017966,,
2828,2011,NL,CIN,2011CIN,CIN09,3/31/11,9/21/11,81,81,2213588,,
2829,2011,AL,CLE,2011CLE,CLE08,4/1/11,9/25/11,81,81,1840835,,
2830,2011,NL,COL,2011COL,DEN02,4/1/11,9/21/11,81,81,2909777,,
2831,2011,AL,DET,2011DET,DET05,4/8/11,9/28/11,81,81,2642045,,
2832,2011,NL,FLO,2011FLO,MIA01,4/1/11,9/28/11,78,77,1477462,,
2833,2011,NL,FLO,2011FLO,SEA03,6/24/11,6/26/11,3,3,43100,,
2834,2011,NL,HOU,2011HOU,HOU03,4/8/11,9/28/11,81,81,2067016,,
2835,2011,AL,KCA,2011KCA,KAN06,3/31/11,9/21/11,81,81,1724450,,
2836,2011,NL,LAN,2011LAN,LOS03,3/31/11,9/22/11,81,81,2935139,,
2837,2011,NL,MIL,2011MIL,MIL06,4/4/11,9/28/11,81,81,3071373,,
2838,2011,AL,MIN,2011MIN,MIN04,4/8/11,9/28/11,81,81,3168116,,
2839,2011,AL,NYA,2011NYA,NYC21,3/31/11,9/25/11,81,81,3653680,,
2840,2011,NL,NYN,2011NYN,NYC20,4/8/11,9/28/11,81,78,2352596,,
2841,2011,AL,OAK,2011OAK,OAK01,4/1/11,9/22/11,81,80,1476791,,
2842,2011,NL,PHI,2011PHI,PHI13,4/1/11,9/22/11,81,81,3680718,,
2843,2011,NL,PIT,2011PIT,PIT08,4/7/11,9/25/11,81,80,1940429,,
2844,2011,NL,SDN,2011SDN,SAN02,4/5/11,9/28/11,81,81,2143018,,
2845,2011,AL,SEA,2011SEA,SEA03,4/8/11,9/28/11,81,81,1896321,,
2846,2011,NL,SFN,2011SFN,SFO03,4/8/11,9/28/11,81,81,3387303,,
2847,2011,NL,SLN,2011SLN,STL10,3/31/11,9/25/11,81,81,3093954,,
2848,2011,AL,TBA,2011TBA,STP01,4/1/11,9/28/11,81,81,1529188,,
2849,2011,AL,TEX,2011TEX,ARL02,4/1/11,9/25/11,81,81,2946949,,
2850,2011,AL,TOR,2011TOR,TOR02,4/1/11,9/22/11,81,81,1818103,,
2851,2011,NL,WAS,2011WAS,WAS11,3/31/11,9/25/11,80,78,1940478,,
2852,2012,AL,LAA,2012LAA,ANA01,4/6/12,9/27/12,81,81,3061770,,
2853,2012,NL,ARI,2012ARI,PHO01,4/6/12,10/3/12,81,81,2177617,,
2854,2012,NL,ATL,2012ATL,ATL02,4/13/12,9/30/12,81,81,2420171,,
2855,2012,AL,BAL,2012BAL,BAL12,4/6/12,9/30/12,81,79,2102240,,
2856,2012,AL,BOS,2012BOS,BOS07,4/13/12,9/26/12,81,81,3043003,,
2857,2012,AL,CHA,2012CHA,CHI12,4/13/12,9/30/12,81,81,1965955,,
2858,2012,NL,CHN,2012CHN,CHI11,4/5/12,10/3/12,81,81,2882756,,
2859,2012,NL,CIN,2012CIN,CIN09,4/5/12,9/27/12,81,81,2347251,,
2860,2012,AL,CLE,2012CLE,CLE08,4/5/12,10/3/12,81,81,1603596,,
2861,2012,NL,COL,2012COL,DEN02,4/9/12,9/27/12,81,81,2630458,,
2862,2012,AL,DET,2012DET,DET05,4/5/12,9/27/12,81,81,3028033,,
2863,2012,NL,HOU,2012HOU,HOU03,4/6/12,9/26/12,81,81,1607733,,
2864,2012,AL,KCA,2012KCA,KAN06,4/13/12,10/3/12,81,80,1739859,,
2865,2012,NL,LAN,2012LAN,LOS03,4/10/12,10/3/12,81,81,3324246,,
2866,2012,NL,MIA,2012MIA,MIA02,4/4/12,10/3/12,81,81,2219444,,
2867,2012,NL,MIL,2012MIL,MIL06,4/6/12,10/3/12,81,81,2831385,,
2868,2012,AL,MIN,2012MIN,MIN04,4/9/12,9/30/12,81,81,2776354,,
2869,2012,AL,NYA,2012NYA,NYC21,4/13/12,10/3/12,81,81,3542406,,
2870,2012,NL,NYN,2012NYN,NYC20,4/5/12,9/27/12,81,80,2242803,,
2871,2012,AL,OAK,2012OAK,OAK01,4/6/12,10/3/12,79,79,1591395,,
2872,2012,AL,OAK,2012OAK,TOK01,3/28/12,3/29/12,2,2,87618,,
2873,2012,NL,PHI,2012PHI,PHI13,4/9/12,9/27/12,81,81,3565718,,
2874,2012,NL,PIT,2012PIT,PIT08,4/5/12,10/3/12,81,80,2091918,,
2875,2012,NL,SDN,2012SDN,SAN02,4/5/12,9/30/12,81,81,2123721,,
2876,2012,AL,SEA,2012SEA,SEA03,4/13/12,10/3/12,81,81,1721920,,
2877,2012,NL,SFN,2012SFN,SFO03,4/13/12,9/27/12,81,81,3377371,,
2878,2012,NL,SLN,2012SLN,STL10,4/13/12,10/3/12,81,81,3262109,,
2879,2012,AL,TBA,2012TBA,STP01,4/6/12,10/3/12,81,81,1559681,,
2880,2012,AL,TEX,2012TEX,ARL02,4/6/12,9/30/12,81,81,3460280,,
2881,2012,AL,TOR,2012TOR,TOR02,4/9/12,10/3/12,81,81,2099663,,
2882,2012,NL,WAS,2012WAS,WAS11,4/12/12,10/3/12,81,79,2370794,,
2883,2013,AL,LAA,2013LAA,ANA01,4/9/13,9/25/13,81,81,3019505,,
2884,2013,NL,ARI,2013ARI,PHO01,4/1/13,9/29/13,81,81,2134895,,
2885,2013,NL,ATL,2013ATL,ATL02,4/1/13,9/29/13,81,81,2548679,,
2886,2013,AL,BAL,2013BAL,BAL12,4/5/13,9/29/13,81,81,2357561,,
2887,2013,AL,BOS,2013BOS,BOS07,4/8/13,9/22/13,81,81,2833333,,
2888,2013,AL,CHA,2013CHA,CHI12,4/1/13,9/29/13,81,80,1768413,,
2889,2013,NL,CHN,2013CHN,CHI11,4/8/13,9/25/13,81,81,2642682,,
2890,2013,NL,CIN,2013CIN,CIN09,4/1/13,9/29/13,80,80,2492101,,
2891,2013,NL,CIN,2013CIN,SFO03,7/23/13,7/23/13,1,1,42310,,
2892,2013,AL,CLE,2013CLE,CLE08,4/8/13,9/25/13,81,80,1572926,,
2893,2013,NL,COL,2013COL,DEN02,4/5/13,9/25/13,81,81,2793828,,
2894,2013,AL,DET,2013DET,DET05,4/5/13,9/22/13,81,81,3083397,,
2895,2013,AL,HOU,2013HOU,HOU03,3/31/13,9/29/13,81,81,1651883,,
2896,2013,AL,KCA,2013KCA,KAN06,4/8/13,9/22/13,81,81,1750754,,
2897,2013,NL,LAN,2013LAN,LOS03,4/1/13,9/29/13,81,81,3743527,,
2898,2013,NL,MIA,2013MIA,MIA02,4/8/13,9/29/13,81,81,1586322,,
2899,2013,NL,MIL,2013MIL,MIL06,4/1/13,9/22/13,81,81,2531105,,
2900,2013,AL,MIN,2013MIN,MIN04,4/1/13,9/29/13,81,81,2477644,,
2901,2013,AL,NYA,2013NYA,NYC21,4/1/13,9/26/13,81,81,3279589,,
2902,2013,NL,NYN,2013NYN,NYC20,4/1/13,9/29/13,81,80,2135657,,
2903,2013,AL,OAK,2013OAK,OAK01,4/1/13,9/22/13,81,81,1809302,,
2904,2013,NL,PHI,2013PHI,PHI13,4/5/13,9/22/13,81,81,3012403,,
2905,2013,NL,PIT,2013PIT,PIT08,4/1/13,9/22/13,81,80,2256862,,
2906,2013,NL,SDN,2013SDN,SAN02,4/9/13,9/26/13,81,81,2166691,,
2907,2013,AL,SEA,2013SEA,SEA03,4/8/13,9/29/13,81,81,1761546,,
2908,2013,NL,SFN,2013SFN,SFO03,4/5/13,9/29/13,81,80,3326796,,
2909,2013,NL,SLN,2013SLN,STL10,4/8/13,9/29/13,81,81,3369769,,
