id,playerID,year,round,team,teamID,league,wins,loses,games,GS,CG,SHO,SV,IPouts,hits,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,runs,SH,SF,GIDP,createdAt,updatedAt
4090,madsory01,2009,WS,PHI,2009PHI,NL,0,0,5,0,0,0,1,13,6,1,0,2,6,0.333,2.08,0,0,1,0,21,4,1,0,0,1,,
4091,mahayro01,2009,ALDS1,MIN,2009MIN,AL,0,0,3,0,0,0,0,5,0,1,0,1,2,0,5.4,0,0,0,0,6,1,1,0,0,0,,
4092,marquja01,2009,NLDS2,COL,2009COL,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,1,0,0,0,0,,
4093,marteda01,2009,ALCS,NYA,2009NYA,AL,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,,
4094,marteda01,2009,ALDS1,NYA,2009NYA,AL,0,0,1,0,0,0,0,0,2,0,0,0,0,1,,0,0,0,0,2,0,0,0,0,0,,
4095,marteda01,2009,WS,NYA,2009NYA,AL,0,0,4,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,,
4096,martipe02,2009,NLCS,PHI,2009PHI,NL,0,0,1,1,0,0,0,21,2,0,0,0,3,0.1,0,0,0,1,0,23,0,0,2,0,0,,
4097,martipe02,2009,WS,PHI,2009PHI,NL,0,2,2,2,0,0,0,30,9,7,3,4,13,0.231,6.3,0,0,1,0,44,0,7,0,0,0,,
4098,mccleky01,2009,NLDS1,SLN,2009SLN,NL,0,0,1,0,0,0,0,2,1,0,0,1,0,0.333,0,0,0,1,0,5,0,0,0,0,0,,
4099,mijarjo01,2009,ALDS1,MIN,2009MIN,AL,0,1,2,0,0,0,0,2,1,1,1,1,0,0.5,13.5,0,0,0,0,3,1,1,0,0,0,,
4100,milletr02,2009,NLDS1,SLN,2009SLN,NL,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,,
4101,moralfr01,2009,NLDS2,COL,2009COL,NL,0,0,4,0,0,0,0,8,0,0,0,3,1,0,0,1,0,0,0,10,0,0,0,0,0,,
4102,motteja01,2009,NLDS1,SLN,2009SLN,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
4103,myersbr01,2009,NLDS2,PHI,2009PHI,NL,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,5,0,0,1,0,0,,
4104,myersbr01,2009,WS,PHI,2009PHI,NL,0,0,1,0,0,0,0,3,1,1,1,0,2,0.25,9,0,0,0,0,4,0,1,0,0,0,,
4105,nathajo01,2009,ALDS1,MIN,2009MIN,AL,0,0,2,0,0,0,0,6,5,2,1,1,2,0.455,9,1,0,0,0,12,1,2,0,0,0,,
4106,okajihi01,2009,ALDS2,BOS,2009BOS,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,
4107,oliveda02,2009,ALCS,LAA,2009LAA,AL,0,0,5,0,0,0,0,19,6,3,0,4,6,0.261,4.26,2,0,0,0,27,0,3,0,0,2,,
4108,oliveda02,2009,ALDS2,LAA,2009LAA,AL,1,0,3,0,0,0,0,7,1,0,0,0,2,0.125,0,0,0,0,0,8,1,0,0,0,0,,
4109,padilvi01,2009,NLCS,LAN,2009LAN,NL,0,1,2,2,0,0,0,31,8,7,3,3,9,0.211,6.1,0,0,0,0,41,0,7,0,0,1,,
4110,padilvi01,2009,NLDS1,LAN,2009LAN,NL,1,0,1,1,0,0,0,21,4,0,0,1,4,0.16,0,0,0,0,0,26,0,0,0,0,0,,
4111,palmema01,2009,ALCS,LAA,2009LAA,AL,0,0,2,0,0,0,0,8,5,4,1,1,2,0.385,13.5,0,0,0,0,14,2,4,0,0,0,,
4112,papeljo01,2009,ALDS2,BOS,2009BOS,AL,0,1,2,0,0,0,0,6,4,3,0,2,1,0.5,13.5,1,0,0,0,10,1,3,0,0,0,,
4113,parkch01,2009,NLCS,PHI,2009PHI,NL,0,1,4,0,0,0,0,10,4,3,0,1,3,0.308,8.1,0,0,0,0,14,0,3,0,0,0,,
4114,parkch01,2009,WS,PHI,2009PHI,NL,0,0,4,0,0,0,0,10,2,0,0,1,3,0.182,0,0,0,0,0,13,0,0,0,1,0,,
4115,pavanca01,2009,ALDS1,MIN,2009MIN,AL,0,1,1,1,0,0,0,21,5,2,2,0,9,0.2,2.57,0,0,0,0,25,0,2,0,0,1,,
4116,pettian01,2009,ALCS,NYA,2009NYA,AL,1,0,2,2,0,0,0,38,14,4,2,2,8,0.298,2.84,0,0,0,0,49,0,4,0,0,3,,
4117,pettian01,2009,ALDS1,NYA,2009NYA,AL,1,0,1,1,0,0,0,19,3,1,0,1,7,0.136,1.42,0,0,0,0,23,0,1,0,0,0,,
4118,pettian01,2009,WS,NYA,2009NYA,AL,2,0,2,2,0,0,0,35,9,7,3,8,10,0.225,5.4,0,1,0,0,51,0,7,1,2,2,,
4119,pineijo01,2009,NLDS1,SLN,2009SLN,NL,0,1,1,1,0,0,0,12,7,4,1,0,3,0.35,9,0,0,0,0,20,0,4,0,0,0,,
4120,ramirra02,2009,ALDS2,BOS,2009BOS,AL,0,0,1,0,0,0,0,0,1,2,0,1,0,1,inf,0,0,1,0,3,0,2,0,0,0,,
4121,rauchjo01,2009,ALDS1,MIN,2009MIN,AL,0,0,3,0,0,0,0,4,1,1,0,2,0,0.2,6.75,0,0,0,0,7,0,1,0,0,0,,
4122,reyesde01,2009,NLDS1,SLN,2009SLN,NL,0,0,2,0,0,0,0,3,1,1,0,0,2,0.25,9,0,0,0,0,4,0,1,0,0,0,,
4123,riverma01,2009,ALCS,NYA,2009NYA,AL,0,0,5,0,0,0,2,21,3,1,0,2,4,0.125,1.29,1,0,0,0,27,3,1,1,0,0,,
4124,riverma01,2009,ALDS1,NYA,2009NYA,AL,0,0,3,0,0,0,1,11,4,0,0,1,7,0.267,0,0,0,0,0,16,2,0,0,0,0,,
4125,riverma01,2009,WS,NYA,2009NYA,AL,0,0,4,0,0,0,2,16,3,0,0,2,3,0.167,0,0,0,0,0,20,4,0,0,0,1,,
4126,roberda08,2009,ALCS,NYA,2009NYA,AL,1,0,2,0,0,0,0,6,1,0,0,2,1,0.143,0,2,0,0,0,10,1,0,1,0,0,,
4127,roberda08,2009,ALDS1,NYA,2009NYA,AL,1,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,1,0,0,0,0,,
4128,roberda08,2009,WS,NYA,2009NYA,AL,0,0,2,0,0,0,0,7,2,0,0,1,2,0.222,0,0,0,0,0,10,0,0,0,0,0,,
4129,sabatcc01,2009,ALCS,NYA,2009NYA,AL,2,0,2,2,0,0,0,48,9,2,1,3,12,0.161,1.12,0,0,0,0,59,0,2,0,0,1,,
4130,sabatcc01,2009,ALDS1,NYA,2009NYA,AL,1,0,1,1,0,0,0,20,8,1,0,0,8,0.296,1.35,0,1,1,0,28,0,2,0,0,1,,
4131,sabatcc01,2009,WS,NYA,2009NYA,AL,0,1,2,2,0,0,0,41,11,5,3,6,12,0.216,3.29,2,0,0,0,57,0,5,0,0,1,,
4132,saitota01,2009,ALDS2,BOS,2009BOS,AL,0,0,1,0,0,0,0,3,2,0,0,0,0,0.667,0,0,0,0,0,3,0,0,0,0,1,,
4133,santaer01,2009,ALCS,LAA,2009LAA,AL,1,1,4,0,0,0,0,17,5,1,0,4,5,0.25,1.59,1,0,1,0,26,2,3,1,0,1,,
4134,saundjo01,2009,ALCS,LAA,2009LAA,AL,0,1,2,2,0,0,0,31,13,5,1,6,5,0.317,4.35,0,0,0,0,48,0,5,1,0,3,,
4135,sherrge01,2009,NLCS,LAN,2009LAN,NL,0,0,3,0,0,0,0,6,2,3,1,3,2,0.286,13.5,0,1,2,0,12,0,3,0,0,0,,
4136,sherrge01,2009,NLDS1,LAN,2009LAN,NL,1,0,3,0,0,0,0,7,1,1,0,1,0,0.125,3.86,0,0,1,0,10,1,1,0,0,0,,
4137,smoltjo01,2009,NLDS1,SLN,2009SLN,NL,0,0,1,0,0,0,0,6,4,1,0,0,5,0.4,4.5,0,0,0,0,10,0,1,0,0,0,,
4138,streehu01,2009,NLDS2,COL,2009COL,NL,0,2,3,0,0,0,1,8,6,4,0,3,1,0.5,13.5,0,0,0,0,17,2,4,1,1,0,,
4139,troncra01,2009,NLCS,LAN,2009LAN,NL,0,0,3,0,0,0,0,9,0,0,0,3,3,0,0,0,0,1,0,12,0,0,1,0,1,,
4140,wagnebi02,2009,ALDS2,BOS,2009BOS,AL,0,0,2,0,0,0,0,3,2,2,0,1,2,0.4,18,0,0,0,0,6,0,2,0,0,0,,
4141,wainwad01,2009,NLDS1,SLN,2009SLN,NL,0,0,1,1,0,0,0,24,3,1,1,1,7,0.111,1.12,0,0,1,0,29,0,1,0,0,0,,
4142,weaveje01,2009,NLDS1,LAN,2009LAN,NL,1,0,1,0,0,0,0,4,1,0,0,0,1,0.2,0,0,0,0,0,5,0,0,0,0,0,,
4143,weaveje02,2009,ALCS,LAA,2009LAA,AL,0,0,3,1,0,0,0,19,5,3,3,4,7,0.208,4.26,0,0,0,0,28,1,3,0,0,0,,
4144,weaveje02,2009,ALDS2,LAA,2009LAA,AL,1,0,1,1,0,0,0,22,2,1,0,2,7,0.083,1.23,0,0,0,0,26,0,1,0,0,0,,
4145,wolfra02,2009,NLCS,LAN,2009LAN,NL,0,0,1,1,0,0,0,16,4,3,1,2,2,0.2,5.06,0,0,0,0,22,0,3,0,0,0,,
4146,wolfra02,2009,NLDS1,LAN,2009LAN,NL,0,0,1,1,0,0,0,11,6,2,0,5,2,0.4,4.91,2,0,1,0,22,0,2,1,0,1,,
4147,affelje01,2010,NLCS,SFN,2010SFN,NL,0,0,3,0,0,0,0,8,0,1,0,1,4,0,3.38,1,0,0,0,9,1,1,0,0,0,,
4148,affelje01,2010,WS,SFN,2010SFN,NL,0,0,2,0,0,0,0,4,1,1,0,1,0,0.25,6.75,0,1,0,0,5,0,1,0,0,1,,
4149,arroybr01,2010,NLDS1,CIN,2010CIN,NL,0,0,1,1,0,0,0,16,4,1,0,3,2,0.19,1.69,0,0,0,0,24,0,3,0,0,1,,
4150,baileho02,2010,NLDS1,CIN,2010CIN,NL,0,0,1,0,0,0,0,6,2,0,0,0,2,0.25,0,0,0,0,0,8,0,0,0,0,1,,
4151,bakersc02,2010,ALDS2,MIN,2010MIN,AL,0,0,1,0,0,0,0,7,3,1,1,0,2,0.3,3.86,0,0,0,0,10,0,1,0,0,0,,
4152,balfogr01,2010,ALDS1,TBA,2010TBA,AL,0,0,3,0,0,0,0,11,2,0,0,0,1,0.167,0,0,0,0,0,12,1,0,0,0,1,,
4153,bastaan01,2010,NLCS,PHI,2010PHI,NL,0,0,1,0,0,0,0,1,1,0,0,0,0,0.5,0,0,0,0,0,2,0,0,0,0,0,,
4154,benoijo01,2010,ALDS1,TBA,2010TBA,AL,1,0,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,1,,
4155,blantjo01,2010,NLCS,PHI,2010PHI,NL,0,0,1,1,0,0,0,14,5,3,0,1,3,0.263,5.79,0,2,1,0,21,0,3,0,0,0,,
4156,braybi01,2010,NLDS1,CIN,2010CIN,NL,0,0,2,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,5,1,0,0,0,0,,
4157,bumgama01,2010,NLCS,SFN,2010SFN,NL,0,0,2,1,0,0,0,20,9,3,0,2,7,0.36,4.05,1,0,1,0,30,0,3,2,0,0,,
4158,bumgama01,2010,NLDS2,SFN,2010SFN,NL,1,0,1,1,0,0,0,18,6,2,1,1,5,0.25,3,0,0,0,0,26,0,2,0,1,0,,
4159,bumgama01,2010,WS,SFN,2010SFN,NL,1,0,1,1,0,0,0,24,3,0,0,2,6,0.12,0,0,0,0,0,27,0,0,0,0,2,,
4160,burneaj01,2010,ALCS,NYA,2010NYA,AL,0,1,1,1,0,0,0,18,6,5,1,3,4,0.273,7.5,1,1,1,0,27,0,5,1,0,1,,
4161,cainma01,2010,NLCS,SFN,2010SFN,NL,1,0,1,1,0,0,0,21,2,0,0,3,5,0.087,0,0,0,2,0,28,0,0,0,0,0,,
4162,cainma01,2010,NLDS2,SFN,2010SFN,NL,0,0,1,1,0,0,0,20,7,0,0,2,6,0.269,0,0,0,0,0,28,0,1,0,0,1,,
4163,cainma01,2010,WS,SFN,2010SFN,NL,1,0,1,1,0,0,0,23,4,0,0,2,2,0.154,0,1,1,0,0,29,0,0,1,0,0,,
4164,cappsma01,2010,ALDS2,MIN,2010MIN,AL,0,0,1,0,0,0,0,3,2,1,0,0,0,0.4,9,0,0,0,0,5,1,1,0,0,0,,
4165,chambjo03,2010,ALCS,NYA,2010NYA,AL,0,0,3,0,0,0,0,10,4,1,0,2,3,0.286,2.7,0,0,0,0,16,0,1,0,0,0,,
4166,chapmar01,2010,NLDS1,CIN,2010CIN,NL,0,1,2,0,0,0,0,5,3,0,0,0,1,0.3,0,0,0,1,0,11,1,3,0,0,0,,
4167,choatra01,2010,ALDS1,TBA,2010TBA,AL,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
4168,contrjo01,2010,NLCS,PHI,2010PHI,NL,0,0,3,0,0,0,0,9,1,0,0,0,3,0.1,0,0,0,0,0,10,1,0,0,0,0,,
4169,contrjo01,2010,NLDS1,PHI,2010PHI,NL,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,,
4170,crainje01,2010,ALDS2,MIN,2010MIN,AL,0,1,1,0,0,0,0,1,3,2,1,0,0,0.75,54,0,0,0,0,4,0,2,0,0,0,,
4171,cuetojo01,2010,NLDS1,CIN,2010CIN,NL,0,1,1,1,0,0,0,15,5,1,1,1,2,0.25,1.8,0,0,0,0,22,0,2,1,0,0,,
4172,daviswa01,2010,ALDS1,TBA,2010TBA,AL,1,0,1,1,0,0,0,15,7,2,1,3,7,0.333,3.6,0,0,0,0,24,0,2,0,0,1,,
4173,duensbr01,2010,ALDS2,MIN,2010MIN,AL,0,1,1,1,0,0,0,10,7,5,1,1,1,0.438,13.5,0,0,0,0,17,0,5,0,0,1,,
4174,dunnmi01,2010,NLDS2,ATL,2010ATL,NL,0,0,3,0,0,0,0,4,2,0,0,0,2,0.333,0,0,0,0,0,6,0,0,0,0,0,,
4175,durbich01,2010,NLCS,PHI,2010PHI,NL,0,0,1,0,0,0,0,3,2,2,0,2,1,0.4,18,0,0,0,0,7,0,2,0,0,0,,
4176,durbich01,2010,NLDS1,PHI,2010PHI,NL,0,0,1,0,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,,
4177,farnsky01,2010,NLDS2,ATL,2010ATL,NL,1,0,2,0,0,0,0,6,1,0,0,1,1,0.167,0,0,0,1,0,8,2,0,0,0,1,,
4178,felizne01,2010,ALCS,TEX,2010TEX,AL,0,0,3,0,0,0,0,9,0,0,0,2,5,0,0,0,0,0,0,11,3,0,0,0,0,,
4179,felizne01,2010,ALDS1,TEX,2010TEX,AL,0,0,2,0,0,0,0,4,2,1,1,3,2,0.333,6.75,0,0,0,0,9,1,1,0,0,0,,
4180,felizne01,2010,WS,TEX,2010TEX,AL,0,0,2,0,0,0,1,9,1,0,0,0,4,0.1,0,0,0,0,0,10,2,0,0,0,0,,
4181,fuentbr01,2010,ALDS2,MIN,2010MIN,AL,0,0,2,0,0,0,0,8,1,0,0,0,2,0.111,0,0,0,0,0,9,1,0,0,0,0,,
4182,garcija01,2010,NLCS,SFN,2010SFN,NL,0,0,2,0,0,0,0,5,2,1,0,1,2,0.286,5.4,1,1,1,0,9,0,1,0,0,0,,
4183,garcija01,2010,NLDS2,SFN,2010SFN,NL,0,0,1,0,0,0,0,5,1,0,0,0,2,0.167,0,0,0,0,0,6,0,0,0,0,0,,
4184,garcija01,2010,WS,SFN,2010SFN,NL,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,,
4185,garzama01,2010,ALDS1,TBA,2010TBA,AL,0,0,1,1,0,0,0,18,5,1,1,2,4,0.227,1.5,0,0,0,0,24,0,2,0,0,1,,
4186,guerrma02,2010,ALDS2,MIN,2010MIN,AL,0,0,2,0,0,0,0,5,1,0,0,1,2,0.2,0,0,0,0,0,7,0,0,0,1,0,,
4187,hallaro01,2010,NLCS,PHI,2010PHI,NL,1,1,2,2,0,0,0,39,14,6,2,2,12,0.264,4.15,0,0,0,0,55,0,6,0,0,0,,
4188,hallaro01,2010,NLDS1,PHI,2010PHI,NL,1,0,1,1,1,1,0,27,0,0,0,1,8,0,0,0,0,0,0,28,0,0,0,0,0,,
4189,hamelco01,2010,NLCS,PHI,2010PHI,NL,0,1,1,1,0,0,0,18,4,2,0,1,8,0.182,3,0,0,0,0,24,0,3,1,0,0,,
4190,hamelco01,2010,NLDS1,PHI,2010PHI,NL,1,0,1,1,1,1,0,27,5,0,0,0,9,0.161,0,0,0,0,0,31,0,0,0,0,1,,
4191,hansoto01,2010,NLDS2,ATL,2010ATL,NL,0,0,1,1,0,0,0,12,5,4,1,1,5,0.312,9,0,0,0,0,17,0,4,0,0,0,,
4192,hollade01,2010,ALCS,TEX,2010TEX,AL,1,0,2,0,0,0,0,17,3,0,0,2,4,0.158,0,0,0,0,0,21,1,0,0,0,1,,
4193,hollade01,2010,ALDS1,TEX,2010TEX,AL,0,0,2,0,0,0,0,14,6,3,1,1,4,0.333,5.79,0,0,0,0,19,0,3,0,0,1,,
4194,hollade01,2010,WS,TEX,2010TEX,AL,0,0,2,0,0,0,0,3,0,3,0,4,1,0,27,0,0,0,0,7,1,3,0,0,0,,
4195,hudsoti01,2010,NLDS2,ATL,2010ATL,NL,0,0,1,1,0,0,0,21,4,0,0,4,5,0.16,0,0,0,0,0,29,0,1,0,0,1,,
4196,hugheph01,2010,ALCS,NYA,2010NYA,AL,0,2,2,2,0,0,0,26,14,11,1,7,6,0.368,11.42,3,2,0,0,46,0,11,1,0,0,,
4197,hugheph01,2010,ALDS2,NYA,2010NYA,AL,1,0,1,1,0,0,0,21,4,0,0,1,6,0.167,0,0,0,0,0,25,0,0,0,0,1,,
4198,hunteto02,2010,ALCS,TEX,2010TEX,AL,0,0,1,1,0,0,0,10,5,3,1,0,5,0.333,8.1,0,0,1,1,16,0,3,0,0,0,,
4199,hunteto02,2010,ALDS1,TEX,2010TEX,AL,0,1,1,1,0,0,0,12,6,2,0,0,7,0.333,4.5,0,0,0,0,18,0,3,0,0,1,,
4200,hunteto02,2010,WS,TEX,2010TEX,AL,0,1,1,1,0,0,0,12,5,2,1,1,1,0.294,4.5,0,0,0,0,18,0,2,0,0,0,,
4201,kimbrcr01,2010,NLDS2,ATL,2010ATL,NL,0,1,4,0,0,0,0,13,1,1,0,1,7,0.083,2.08,0,0,0,0,13,2,2,0,0,1,,
4202,kirkmmi01,2010,ALCS,TEX,2010TEX,AL,0,0,1,0,0,0,0,6,1,0,0,2,1,0.2,0,0,0,0,0,8,0,0,1,0,1,,
4203,kirkmmi01,2010,WS,TEX,2010TEX,AL,0,0,2,0,0,0,0,2,3,1,0,0,1,0.6,13.5,0,0,0,0,5,2,1,0,0,0,,
4204,leecl02,2010,ALCS,TEX,2010TEX,AL,1,0,1,1,0,0,0,24,2,0,0,1,13,0.077,0,0,0,0,0,27,0,0,0,0,0,,
4205,leecl02,2010,ALDS1,TEX,2010TEX,AL,2,0,2,2,1,0,0,48,11,2,1,0,21,0.183,1.12,0,0,0,0,60,0,2,0,0,0,,
4206,leecl02,2010,WS,TEX,2010TEX,AL,0,2,2,2,0,0,0,35,14,9,1,1,13,0.292,6.94,0,0,1,0,51,0,10,1,0,1,,
4207,lewisco01,2010,ALCS,TEX,2010TEX,AL,2,0,2,2,0,0,0,41,9,3,1,6,13,0.191,1.98,0,2,1,0,54,0,3,0,0,1,,
4208,lewisco01,2010,ALDS1,TEX,2010TEX,AL,0,0,1,1,0,0,0,15,2,0,0,5,5,0.118,0,0,0,0,0,22,0,0,0,0,0,,
4209,lewisco01,2010,WS,TEX,2010TEX,AL,1,0,1,1,0,0,0,23,5,2,2,2,6,0.185,2.35,0,0,1,0,30,0,2,0,0,1,,
4210,lidgebr01,2010,NLCS,PHI,2010PHI,NL,0,0,3,0,0,0,1,9,3,0,0,2,5,0.25,0,1,0,1,0,15,3,0,0,0,0,,
4211,lidgebr01,2010,NLDS1,PHI,2010PHI,NL,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,,
4212,linceti01,2010,NLCS,SFN,2010SFN,NL,1,1,3,2,0,0,0,43,12,5,2,4,16,0.226,3.14,0,0,1,0,59,0,6,1,0,1,,
4213,linceti01,2010,NLDS2,SFN,2010SFN,NL,1,0,1,1,1,1,0,27,2,0,0,1,14,0.069,0,0,0,0,0,30,0,0,0,0,0,,
4214,linceti01,2010,WS,SFN,2010SFN,NL,2,0,2,2,0,0,0,41,11,5,1,4,13,0.216,3.29,0,0,0,0,56,0,5,0,1,1,,
4215,liriafr01,2010,ALDS2,MIN,2010MIN,AL,0,0,1,1,0,0,0,17,6,4,0,3,7,0.261,6.35,0,1,0,0,26,0,4,0,0,0,,
4216,loganbo02,2010,ALCS,NYA,2010NYA,AL,0,0,3,0,0,0,0,2,2,2,1,1,1,0.5,27,0,0,0,0,5,0,2,0,0,0,,
4217,loganbo02,2010,ALDS2,NYA,2010NYA,AL,0,0,2,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,0,0,0,0,0,,
4218,lopezja02,2010,NLCS,SFN,2010SFN,NL,1,0,5,0,0,0,0,13,1,1,0,1,4,0.077,2.08,0,0,0,0,14,0,1,0,0,1,,
4219,lopezja02,2010,NLDS2,SFN,2010SFN,NL,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,,
4220,lopezja02,2010,WS,SFN,2010SFN,NL,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,
4221,lowede01,2010,NLDS2,ATL,2010ATL,NL,0,2,2,2,0,0,0,35,6,3,1,6,14,0.15,2.31,1,0,0,0,47,0,4,1,0,1,,
4222,lowema01,2010,WS,TEX,2010TEX,AL,0,0,2,0,0,0,0,2,4,5,0,1,0,0.667,67.5,0,0,0,0,7,0,5,0,0,0,,
4223,madsory01,2010,NLCS,PHI,2010PHI,NL,0,1,5,0,0,0,0,20,4,1,1,3,10,0.174,1.35,1,0,0,0,26,1,1,0,0,1,,
4224,madsory01,2010,NLDS1,PHI,2010PHI,NL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0,0,1,0,0,4,0,0,0,0,0,,
4225,masseni01,2010,NLDS1,CIN,2010CIN,NL,0,0,2,0,0,0,0,6,2,1,0,2,1,0.25,4.5,2,0,0,0,10,1,1,0,0,0,,
4226,mijarjo01,2010,ALDS2,MIN,2010MIN,AL,0,0,3,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,4,0,0,1,0,1,,
4227,mitrese01,2010,ALCS,NYA,2010NYA,AL,0,0,3,0,0,0,0,8,3,3,2,3,1,0.333,10.12,1,1,0,0,12,3,3,0,0,2,,
4228,moseldu01,2010,ALCS,NYA,2010NYA,AL,1,0,1,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,,
4229,motagu01,2010,WS,SFN,2010SFN,NL,0,0,2,0,0,0,0,7,1,0,0,2,0,0.167,0,0,0,0,0,8,1,0,0,0,1,,
4230,moylape01,2010,NLDS2,ATL,2010ATL,NL,0,0,4,0,0,0,0,3,1,0,0,0,1,0.167,0,0,0,0,0,6,0,0,0,0,0,,
4231,niemaje01,2010,ALDS1,TBA,2010TBA,AL,0,0,1,0,0,0,0,9,1,0,0,1,4,0.125,0,0,0,0,0,9,1,0,0,0,1,,
4232,nippedu01,2010,ALDS1,TEX,2010TEX,AL,0,0,1,0,0,0,0,3,2,2,1,0,0,0.4,18,0,0,0,0,5,1,2,0,0,0,,
4233,odayda01,2010,ALCS,TEX,2010TEX,AL,0,1,3,0,0,0,0,2,1,1,0,1,1,0.333,13.5,0,0,0,0,4,0,1,0,0,0,,
4234,odayda01,2010,ALDS1,TEX,2010TEX,AL,0,0,4,0,0,0,0,6,2,0,0,0,4,0.25,0,0,0,0,0,8,1,0,0,0,0,,
4235,odayda01,2010,WS,TEX,2010TEX,AL,0,0,4,0,0,0,0,6,3,3,2,0,3,0.3,13.5,0,0,1,0,11,0,3,0,0,0,,
4236,ogandal01,2010,ALCS,TEX,2010TEX,AL,0,0,2,0,0,0,0,6,3,1,1,1,2,0.333,4.5,0,0,0,0,10,1,1,0,0,0,,
4237,ogandal01,2010,ALDS1,TEX,2010TEX,AL,0,0,1,0,0,0,0,1,1,0,0,0,0,0.5,0,0,0,0,0,2,0,0,0,0,0,,
4238,ogandal01,2010,WS,TEX,2010TEX,AL,0,0,2,0,0,0,0,11,1,0,0,0,6,0.091,0,0,0,0,0,11,0,0,0,0,0,,
4239,oliveda02,2010,ALCS,TEX,2010TEX,AL,0,0,3,0,0,0,1,7,1,2,0,3,1,0.125,7.71,0,0,0,0,11,1,2,0,0,0,,
4240,oliveda02,2010,ALDS1,TEX,2010TEX,AL,0,1,3,0,0,0,0,13,3,2,0,1,5,0.188,4.15,0,0,0,0,17,1,2,0,0,0,,
4241,oliveda02,2010,WS,TEX,2010TEX,AL,0,0,2,0,0,0,0,8,3,1,0,0,4,0.273,3.38,0,0,0,0,11,0,1,0,0,0,,
4242,ondrulo01,2010,NLDS1,CIN,2010CIN,NL,0,0,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,9,0,0,0,0,0,,
4243,oswalro01,2010,NLCS,PHI,2010PHI,NL,1,1,3,2,0,0,0,44,14,3,1,3,14,0.259,1.84,0,0,1,0,60,1,4,1,1,2,,
4244,oswalro01,2010,NLDS1,PHI,2010PHI,NL,0,0,1,1,0,0,0,15,5,3,2,1,5,0.263,5.4,0,1,0,0,22,0,4,1,1,0,,
4245,pavanca01,2010,ALDS2,MIN,2010MIN,AL,0,1,1,1,0,0,0,18,10,4,1,1,3,0.385,6,0,0,0,0,28,0,4,0,1,1,,
4246,pettian01,2010,ALCS,NYA,2010NYA,AL,0,1,1,1,0,0,0,21,5,2,1,0,5,0.192,2.57,0,0,0,0,26,0,2,0,0,0,,
4247,pettian01,2010,ALDS2,NYA,2010NYA,AL,1,0,1,1,0,0,0,21,5,2,1,1,4,0.208,2.57,0,0,0,0,26,0,2,0,1,1,,
4248,priceda01,2010,ALDS1,TBA,2010TBA,AL,0,2,2,2,0,0,0,38,17,7,2,0,14,0.309,4.97,0,0,0,0,55,0,8,0,0,1,,
4249,quallch01,2010,ALDS1,TBA,2010TBA,AL,0,0,2,0,0,0,0,5,4,2,1,0,0,0.444,10.8,0,0,0,0,9,0,2,0,0,0,,
4250,ramirra02,2010,NLCS,SFN,2010SFN,NL,0,0,2,0,0,0,0,3,3,3,1,1,0,0.5,27,1,0,0,0,8,0,3,1,0,0,,
4251,ramirra02,2010,NLDS2,SFN,2010SFN,NL,0,1,1,0,0,0,0,6,1,1,1,0,1,0.143,4.5,0,0,0,0,7,1,1,0,0,0,,
4252,ramirra02,2010,WS,SFN,2010SFN,NL,0,0,2,0,0,0,0,3,1,2,0,1,1,0.2,18,0,0,0,0,6,1,2,0,0,0,,
4253,rapadcl01,2010,ALCS,TEX,2010TEX,AL,0,0,3,0,0,0,0,1,1,0,0,1,1,0.5,0,0,0,0,0,3,0,0,0,0,0,,
